2045,-1750,2953,-3627,-6475,221,-1046,1413,3943,1039,5561,4135,-1728,708,-2128,-3678,-6390,3005,845,-3544,737,507,-3001,-1125,-5809,-3721,3304,-367,-8994,374,2037,-421,1567,-480,3488,2935,-1563,-1446,1668,3524,13,-2617,1508,1957,2299,-8211,-4910,2092,5313,-3549,-5283,-1095,2377,-606,135,1436,2321,1300,2083,1167,-3337,-114,2997,9613,-1378,3191,8409,860,-1532,-4172,7188,3202,2844,2724,-7131,-1919,-874,-1330,6197,-6871,-565,-4291,-5292,1291,-135,-684,-2275,-2724,2684,-6241,549,-910,3475,824,-1425,-2159,-3833,-716,-359,438,106,-4402,-10868,-5350,-2578,3304,1578,-812,1351,4713,-13350,117,-2169,2915,-2055,3318,-7991,-2154,695,-3990,-5306,-3785,-9199,-7146,-566,3940,502,-1025,-2375,-5838,987,-2258,7524,1659,-3463,-2783,6715,1869,3552,1889,5597,-1395,407,7042,-8729,-3420,-8152,-1504,4495,-1172,4989,-5255,688,2005,-4789,-2417,-1760,2605,-4022,-280,4660,1784,225,-786,-584,2250,1374,-4884,-1411,506,2671,3298,4404,-4912,-3570,-2135,-1755,1065,3973,-3669,4385,1461,-1724,1116,1370,-6457,724,-6116,10090,4526,-2947,151,3562,-3103,-2587,-3294,-740,-2998,8504,-7484,3958,-2327,-160,1948,-8731,-2657,-1889,594,4640,7024,2233,-750,3152,768,-11746,4434,3324,-9200,15484,3463,-622,456,786,-3273,-2754,4135,7357,4662,208,405,1725,-671,-1689,-2607,-384,-779,-2281,-323,289,1655,690,6253,2457,532,1111,3002,2430,6917,-159,7135,-2113,2653,3668,5956,-9181,-2620,-3620,-2562,-1956,1196,4118,1013,-2460,-310,-2140,-438,-2562,3804,-5515,-1388,-5609,-7134,-365,966,8487,-5902,288,-736,6569,11095,-6636,3665,-5062,10678,-79,-1220,5796,-619,-1276,3547,5368,-2118,9166,8171,-1736,1771,329,0,1220,-1056,2294,-4565,-3138,-4778,-694,-404,-1906,2253,-2809,2107,-3305,3913,-1413,-194,-833,1797,-4531,192,3927,-1112,-1843,-4047,-342,-2802,1428,-1203,1138,-3857,-500,-2553,5277,-2718,4448,-1263,-3050,2791,-46,8424,-2075,2585,-659,1553,3596,6777,-2001,-3120,-726,-2190,-1649,3773,-204,-4067,-4174,3775,1307,-1214,-6073,1875,-38,-3604,-3090,411,2532,-3420,-4525,-1017,695,4033,-1791,-1612,978,-878,-4448,-885,-1042,519,2846,675,-2026,966,1234,-1873,-509,2332,-4587,-500,-1758,-4153,-498,3195,315,-2446,-2722,-3556,-647,891,-155,579,-4866,-490,
5100,-1598,-1167,4603,425,-1076,9501,2495,-313,2307,-484,2312,-1405,2514,-829,1099,-1005,-2415,-1503,4446,-362,-2645,-4298,4421,-1010,-632,1934,3300,2198,3801,-83,4990,2945,3428,4364,9562,-7413,-456,640,496,-6043,-1890,-969,5988,122,4046,-2971,-2345,243,825,121,5216,-5020,-980,-5561,-2199,1562,125,-1936,-933,4037,2653,-4407,-5818,2620,3518,-5958,-3884,-127,4022,3483,-4009,2339,-1308,9498,-9,829,4402,-4449,584,1449,-1428,400,-395,-518,-3997,21,-472,-1064,4298,-209,2503,1690,2176,-4976,-648,105,2801,1388,5206,-2049,7055,-5955,-8350,-11953,-1062,5424,5447,9529,4439,-2818,-7155,-2247,-2953,988,-2779,3542,-3628,3205,-946,2045,-3431,-6832,-9,-991,274,5149,-2449,3107,4881,7224,-1320,1075,-4945,-2871,2544,-313,2468,-1981,-223,-82,13210,-2790,1554,2074,-2980,-1639,-2319,-4866,-984,3232,-385,-4615,-8309,-2319,1318,-1129,-10460,1362,-6166,-7185,1549,5152,-5976,6142,-4792,-8322,-4314,371,4541,-1472,-4610,-534,7127,-1140,77,2695,-569,-572,-9291,-7758,2344,2687,4273,-533,-6511,6290,3537,-7309,-4173,685,-6215,-381,0,1195,11351,3479,9491,1702,3516,-298,-4694,5109,-8534,-6445,4781,-5527,2974,3933,-644,2959,-196,385,-1837,-1717,135,4679,-1153,2668,5935,-4404,-491,813,-1707,3737,-5950,222,-1359,-5459,1266,1121,-255,-443,5969,-6089,1516,-2240,3388,-1185,-2501,2344,-1189,1668,-1282,-8581,-1364,-3529,-5285,1810,920,-3958,-2209,1183,1135,3090,-4567,1523,677,-530,2645,-4274,-4141,6938,-2360,-2584,1288,-1264,1539,-1454,-1982,-4462,2589,6674,-1456,-7818,4196,-144,-6966,-7144,1655,11007,-2041,3472,-1555,-134,270,872,-2825,451,-6121,1422,-10217,-2953,3689,-1299,1091,-1575,2782,-1635,2106,1408,-2754,2741,440,-2234,-4545,719,-2879,4604,2181,595,-1913,-1412,-992,-931,1393,2687,-1979,633,1895,-782,1344,-3849,-2570,2432,1287,3290,-2169,2148,-1728,1537,3542,7103,361,2628,4635,1944,2179,4334,1096,698,4227,-1389,2783,2175,4392,898,724,2476,1351,1313,56,-5877,3017,1211,1541,835,253,-219,-3455,226,-259,-1049,-678,1235,890,-2166,3283,-752,-581,1507,352,765,3851,-1882,-1384,-1558,815,49,-834,-78,4880,-1595,-2929,-953,1039,-482,1106,128,695,676,5773,3979,454,-2409,-3331,-454,5133,-32,-5,
-2748,155,-5388,1519,563,-2957,-5399,-5418,2996,-2425,-702,-8092,-2272,-2313,-9019,3230,2744,-4762,2149,584,-8951,-1143,-366,-5385,-5471,2206,177,-7973,-2098,-3712,28,-1340,2623,-4055,-2087,-349,2277,-4885,-75,-5126,-6105,-3428,258,2146,-6282,-4221,-2276,-7750,-2587,-1496,612,-2394,-5771,-1802,-3577,2891,175,-443,1915,-3806,-3763,-12901,3870,-1647,1693,-1001,2678,3402,-4287,-3652,-7732,291,61,-1487,-2587,-3138,-425,-6739,1070,-5353,-235,904,-5577,1980,668,-5755,-1001,-3283,-6158,-2301,359,-2642,5270,-4274,-4805,-2099,-1272,-4279,-5674,1672,272,-3886,827,-5040,2800,4664,-433,-6331,-6751,-325,-592,-1416,-9151,-926,-410,-1586,-11052,4371,-9547,-7430,-1538,-5977,-4461,1828,-558,-5743,-67,-6567,4271,5684,-2377,-80,-6698,-6769,3022,-4314,-26,908,1706,3275,-1662,-813,-3287,8141,4873,385,-6899,4396,6302,-3264,57,-5101,-3125,-209,-725,-4907,9262,6641,-812,266,-2817,-9659,970,-2354,-6796,7445,693,1732,4593,4779,-3995,2553,-3093,-8013,6442,-833,5898,3952,7425,709,1323,-2806,-11336,-4105,-347,-4497,-4011,-2878,1677,1392,-1341,-3360,2607,-1547,-422,-3706,-747,-3724,-2360,1665,12731,-5715,-2599,11638,-346,6859,3213,-4971,4032,-6494,4177,312,2628,-4717,-7790,1301,348,878,-6465,-11405,-5247,4369,-1562,-1714,-3162,-1778,1000,241,1568,-5229,-2371,5399,1938,-1610,4613,3110,-799,-4619,-395,-2875,-4072,3608,-528,40,3339,761,675,-1056,-1861,-2276,1130,-3303,2297,495,-69,-1575,505,-2058,290,-462,-69,-3434,-12383,6806,-1804,1043,14275,-10504,-4662,927,6247,-4712,169,-1895,4537,-7289,2541,-1064,1248,-938,-825,-1631,-745,-6729,-862,2200,-4008,2661,4454,4196,2752,624,3302,-6926,1931,-186,4661,-1430,1089,-1624,-1135,-8359,343,-6243,-2778,1280,-431,1303,-3305,-2423,-537,-6392,-9432,-6212,210,-1210,-1381,2065,-9251,4857,306,-5221,-1818,-1651,-6232,-3846,-752,-801,-984,1551,-2536,-3345,-1677,466,-5978,122,234,-6423,839,1470,532,243,722,2420,-5104,3205,1839,2163,-223,-703,-888,-1297,-5219,1839,111,-2546,521,-4077,-416,-315,-3919,-12829,-4158,176,-659,-1721,-3500,-6199,-2942,2233,-2836,852,-3909,-2263,-1478,1530,477,3493,1869,-505,-471,-7237,-6467,-4660,-542,-1007,-1922,-829,6739,116,-746,2589,-158,3247,-308,-5771,54,-487,-3264,316,
-92,-1208,-3100,5277,853,-1989,1524,-1813,3571,1999,534,1643,3994,659,-10527,-5772,-699,-190,430,348,-1349,2688,-1134,-3359,3672,3416,739,1501,396,-501,1242,4705,-3360,7036,-3591,-4818,-2978,-1606,1897,3499,-547,-774,727,2267,-255,-3553,-1638,-433,-6123,1391,753,-2524,4261,4314,3788,2882,-3027,4739,921,-453,-2400,-2879,4717,470,-86,174,1719,425,1673,5032,-840,-1557,-1407,-4583,-3316,-1130,-3952,2820,376,-8042,-264,4362,945,503,409,371,-545,-3470,-9098,-4370,2295,-67,710,3354,4159,115,1996,-7804,-536,-350,1322,-623,5161,-1871,845,-2184,-451,-816,412,-1301,-2130,-1900,3655,641,-4741,2125,-6519,7405,-1836,10308,-1679,-3970,-4658,812,2775,-4054,-730,-5290,-8849,802,70,-3186,9069,-8305,1,5583,-3741,-3538,2933,-2526,5842,-729,-15299,-1178,1769,5398,1766,3970,3815,-6642,-2946,-1053,1059,24,4330,-990,6122,-5144,1558,-1717,-8332,-5649,1360,8316,-314,952,-1789,1640,2555,2702,1760,-5784,2123,-2877,4818,1782,10030,2685,-1242,-168,-2139,-1423,-5109,-3706,-2173,-576,-271,-1381,7953,1447,3130,2299,1241,1359,-272,-4228,-1208,4807,-438,-1211,-4898,-1484,3661,-1363,-1121,-3068,-249,4037,3206,-382,259,-2392,5295,-4260,-9800,1325,-1278,-2406,-1178,-2419,1648,-1405,-1392,-302,-8561,2189,4889,3409,-3059,-3278,2242,3105,1583,-3830,-1787,220,-2987,4271,833,-2814,-1355,-741,3209,1820,3399,1947,-2677,-330,-593,115,-1736,-506,-594,-2655,2334,1895,719,-3714,-1116,3059,4821,-3744,1174,886,2223,456,2057,-2055,-94,3046,234,-3124,-4295,2038,2690,-2850,538,-4822,2743,2704,-3906,-3075,-2923,-478,536,-498,9,-1658,6134,-236,-1412,-1244,-1537,-4976,4248,-2663,100,-562,-506,-1221,-5812,-2521,3622,-9431,265,-32,-830,1378,135,-2790,874,-2500,-1067,899,-1443,-6371,5087,1026,2297,2723,-2184,-3717,-1310,-85,982,-1556,150,256,-1162,-4,-1264,1684,-496,47,-4995,425,-2455,1079,-218,-748,165,1502,2506,2359,4837,921,351,2387,2572,-1455,-1152,-1519,-852,-743,1405,1818,5401,-2524,-2441,-348,1624,-898,956,-582,149,-514,-4824,-2001,-773,2907,2651,-1193,3434,-3649,-625,1953,5206,6518,-3484,329,1339,-9433,534,-2707,343,-605,129,-118,2021,-1020,-2677,1282,-224,5169,-3624,4368,121,7792,-55,-416,
1118,4302,1101,565,4979,-2279,-4615,-2467,1892,5237,-2705,4015,-4842,-919,-4942,-1588,-4652,-4062,-127,1484,-2992,1103,1659,-4851,2230,-762,-832,-1016,-2179,-2055,106,-89,2473,262,-5810,2542,2938,-3244,-1623,801,-11026,-3321,3344,-1841,2933,-2152,-5378,-747,-2415,3870,-1662,3331,1420,310,1006,1398,-3293,-974,-3513,3625,197,286,3936,1046,466,3516,-2219,2684,-2838,2942,3724,4561,469,-969,3458,-879,-2721,1913,-5779,-3918,-159,4065,174,5457,5219,-3737,-2571,2147,-1218,6363,255,4746,3544,-1754,-602,2024,993,-946,169,6091,-2040,-873,-6862,-4749,-3315,2972,2491,1846,-5007,-4553,-12770,-1010,-1815,-19800,1846,7019,-582,-9484,-40,-7296,4683,-3570,-440,-4570,-3115,-1837,-1407,-1333,-678,2659,-6430,3492,-2821,-3096,4600,6575,-8699,-4958,-11020,6849,6247,-2541,-5816,2955,182,913,2579,359,1750,4455,3453,2572,-2273,4838,713,-2671,-644,-2245,-1531,-361,-9789,-114,-3461,8427,3274,3360,3541,-914,10670,1576,-6704,706,-3281,5125,-2730,317,-5793,-5207,-1843,-4389,-1796,-1087,-3043,7338,2407,-12839,-699,1682,-6202,4348,-2841,-1070,879,4839,-243,7591,1380,-2665,3892,8625,2585,3494,1533,-1818,-3438,384,49,3040,1671,2606,1362,-3793,9147,-9340,-202,-688,-545,-1860,-6972,2221,-2731,-828,1784,-5649,-2744,212,-1059,1536,-7599,3034,5156,-264,-5149,-4088,-3034,-3307,-3565,-725,-3460,3025,4771,-6283,5935,155,1802,7751,-7239,402,581,269,-3997,-1992,1314,2333,2971,-9747,1758,-538,7205,-747,154,-10020,-544,-3942,-1466,2302,-2767,4647,-9474,-63,4042,159,1184,-2914,-1956,462,-4318,-3999,-818,2911,3511,1776,1819,3988,-4665,-4843,-5496,8956,8097,1090,-1949,-8504,2930,-1130,1904,-5392,1265,-3559,-3076,3903,-2669,-2416,8884,-6657,-895,-3912,260,-4257,-2155,1888,-3261,-206,1109,-4825,-988,3304,3237,-649,434,2994,-1720,-924,-1122,-8921,3383,-4207,1408,-130,904,2468,2846,-3160,-621,-3938,-1807,159,-4937,821,782,399,4179,885,431,-2784,7222,136,2610,-657,-3083,266,2258,790,-3769,3076,655,2375,3896,-2270,1107,3248,1278,850,927,3701,-3786,-4230,1791,2780,-1080,-1057,1457,-492,-8822,5392,-573,448,3196,704,15,-1884,1035,-6751,-2592,2887,-642,-2048,-158,2844,388,-5006,-880,1329,2762,-1535,1296,561,-361,886,-803,3378,
-1621,9718,-5605,-4073,1562,-1345,-7677,-5818,5263,-1861,-618,-5013,1206,-6223,-1834,1445,1478,1395,6512,5190,3235,2213,4086,-1303,2906,5153,6076,-4832,440,-365,-848,-3331,3730,3128,-6006,-3461,-2626,172,285,963,-1627,-2549,250,1649,-2866,-4635,6788,2168,-3947,-2220,1922,-9014,3771,-2988,1218,316,-7714,-3289,1114,-5024,2170,-1779,5050,-5378,-1724,-4733,5867,3959,-3216,-4587,-2898,1164,1024,2956,771,-2000,2977,3411,-2426,-1333,-4108,405,-513,-938,-725,-4821,260,-7112,686,4547,-30,-15726,263,-2242,-891,6099,-2333,-1530,-1341,1556,349,-7755,6631,-20,148,2980,-1199,-5290,-2654,-1423,6107,-2896,3360,4571,-427,-2930,-2854,-8237,-1739,-239,-112,1460,-1843,1626,1079,5864,834,2932,11339,-4483,-4523,3058,-6952,473,-6633,-731,659,1038,-1664,-1563,-5207,6116,-7708,-1041,1545,1409,6053,-3214,-8636,-4107,1566,-2208,-2465,-3491,339,-6401,-2352,-814,-178,680,-6961,-6388,-5269,-7381,2875,-1200,6924,6219,-3234,-1993,1228,-7362,-3050,3056,8713,-201,-5243,-7263,1496,-2838,-2327,-608,-2928,2575,-6500,2962,6441,10668,-8097,-2311,432,-4048,1584,417,-2741,-3606,-289,-7074,-1317,-6083,-4963,-228,1264,3909,3982,-533,3287,4148,-2515,4894,3877,838,649,265,-4053,-1116,161,6745,322,-1006,2709,-4180,1083,-1424,-6488,-816,1324,708,737,5994,5100,-865,-3728,-3224,2564,18,-712,6054,1370,-2998,-2322,5014,-2114,2870,5125,8352,-1262,-341,932,1972,-2153,7569,-677,-224,1595,-373,-1719,2180,-719,-5070,7704,-1299,-1944,-3948,5252,-412,4501,-585,3129,1790,-6649,4260,6202,5393,3699,2356,1775,1721,683,1752,-176,3081,-7377,3231,-3499,-627,4757,-2031,-2033,107,-7419,-8364,-2163,1919,1698,786,-3638,546,2485,7546,110,-5216,5161,1898,-3754,-200,1235,-9700,-3534,-1567,4078,2124,3743,-5803,2189,1887,-6190,-5388,-2684,-1179,998,-4840,-6547,-1311,5159,932,-2781,-1602,-3537,-3352,290,-3256,-148,-1786,-5071,3888,1453,2150,-4995,-5805,-4362,-7298,-9280,-1666,-3342,-4408,273,-3327,337,-4011,-937,-7447,-4217,-719,-3618,532,-944,-7233,174,-134,-6260,-2835,-3006,908,305,-7410,2033,-2830,-2714,582,5141,-4919,5583,1734,2916,-4442,-14293,-5374,3181,-2337,-3786,5107,-955,381,-4983,-323,-265,-1613,-2983,-1213,-5894,-1350,795,2247,2407,-4292,-289,-7187,761,-1929,
1721,3330,720,-776,394,6147,-473,2038,-359,7131,-649,4729,296,350,1010,2225,-273,100,4755,-722,2045,4088,673,3922,-2710,6231,2176,4114,717,9836,1965,257,527,2236,-1632,1981,4374,5808,-353,5841,538,4854,2079,-277,-580,3546,1353,2546,428,477,-1939,754,3291,2204,666,-555,985,2854,3953,9006,3747,2975,4935,461,-174,-360,4674,3960,1028,881,717,3595,2882,1023,1678,4780,3022,531,-72,6081,410,4929,451,5307,44,335,5132,2125,3681,1664,1535,1964,-163,8163,5528,1554,-245,198,812,-661,87,-3465,3694,11006,-1163,2201,-3006,-4111,2453,-1525,-1495,5461,1036,-3232,526,774,-1068,-1563,1230,889,2481,6434,-3776,1231,-916,-850,375,3191,2237,-1430,2006,-3947,-1237,2262,3387,-1261,8073,1186,2570,-605,2049,-661,301,-390,4692,1436,-404,-3701,-460,-2153,1680,5084,-2132,-1314,4063,-2276,-228,-2975,-1757,-2806,-1684,1837,-1198,-2263,1233,-829,2041,4807,1461,982,756,7134,-4503,-197,851,-166,-95,-646,-473,1678,-1570,2262,3007,2345,993,1281,-1081,519,-4941,-2283,757,-1190,428,785,604,-2712,-384,-582,794,-2599,-714,1658,-1556,357,-267,3513,2092,4336,-834,3681,2004,-3335,-1572,-5,2429,1171,-1658,14,2508,3153,-197,-749,-2097,3584,-348,1813,-2540,1045,-3278,9522,-3964,-255,2807,-3748,458,-3222,-2217,854,-2033,2572,118,503,2415,-1794,1583,-1217,-564,1642,4057,1199,631,-2518,-13073,988,1924,925,794,1062,-2498,5572,1278,-5022,603,-1172,-4752,-5228,5031,-2358,-2738,-788,-1554,-2940,3949,-409,-235,2358,1503,-773,148,-2336,-469,-371,-3230,3963,-1912,-1721,544,-2557,596,-3,-416,121,282,271,-3770,5060,182,509,-2680,-540,-889,2052,2670,3085,1177,-1218,-816,-2265,2785,-1882,-129,4300,1300,1451,-350,1617,-974,-494,-677,-363,2210,3745,-2591,74,334,3970,-1916,686,766,2831,2904,-318,1765,0,2917,-1427,4272,-1500,1314,2619,3777,-2600,-3963,158,1802,-847,-937,-940,1219,-2452,494,2517,-255,349,5696,-950,-1444,-2885,270,8830,-900,4305,-16,-797,-1427,104,6008,4373,8,701,2106,7268,494,-1983,-1002,-2806,-1623,807,1210,1344,-382,725,1574,-2320,-113,-1525,-909,1225,-985,-248,-1583,-415,-468,-2661,470,-1264,837,-1023,1932,-573,
-3915,-788,-3193,-12208,2565,-2590,-5533,1829,-1504,-615,946,-5879,3886,-4765,771,-2648,3894,-2892,5689,4891,3193,-276,51,971,-2107,-1158,-8496,-2305,1559,-812,5604,6199,-5308,-484,-5728,-5271,1594,-2732,-1635,-6976,3852,255,-1821,-2871,-3230,-2327,29,8306,2751,-5734,-4144,-1596,950,2611,-839,1602,-10176,297,-5292,2095,-7528,1414,-1873,112,-856,-887,3808,2884,4955,-3385,-3399,-553,-3961,-5106,-299,-3456,3564,-1840,-3754,6366,991,183,-6958,237,-3520,555,-4404,-1708,5439,2309,-1015,280,-4357,2178,-3122,-1377,-5824,-2804,-6411,-5021,-2996,-5379,8880,4480,-1830,3473,-1804,-2807,5180,-200,4399,-2016,5121,-1181,12271,1545,-915,142,-8495,-1596,-652,-6752,9094,1688,-1865,3950,2211,-3056,141,-4034,-6440,361,-11964,3789,-5517,558,-1784,9679,1299,446,-4612,-2722,3357,-109,7364,1913,-1084,534,-6524,-5761,3696,333,-1935,-3623,381,-318,-10452,-6076,92,2331,7200,-67,-4616,-4459,4991,2278,-4232,-5653,-1111,-1435,4138,-763,-3196,4185,-3566,-1798,2538,4755,-2338,12374,2958,-7180,4378,-2769,779,8574,3669,494,-548,-109,-164,-4241,9393,-571,-1234,4133,-3557,-5479,590,2221,-902,-2788,383,-557,4983,-504,6662,-4053,-4116,1478,-4213,2665,1521,-2796,1205,-310,-521,4171,3022,-6146,-1967,-5709,829,1850,-4813,1411,-362,1457,1950,-951,1345,2654,-1143,-1803,-413,-3331,1068,2478,4040,-2744,-1548,3763,-964,-3779,3691,1699,1160,-2747,-3347,-1069,-1460,-339,-1970,-976,-1705,4397,5919,1593,-281,2085,2145,3759,-6067,-630,1850,1199,5327,-1144,13270,4414,-221,-453,4341,5477,436,5574,290,-1368,-678,-8403,2257,2542,-2273,-1883,-4087,3008,1712,-7232,-5975,2018,-3153,-4289,-3943,-1772,-2785,2538,5022,-4270,-3041,-996,-4796,1008,-4459,7325,-546,2336,91,-2578,3105,-1447,-1320,-3792,7736,-2451,-89,-1,-3775,1870,-3381,-1544,251,-525,758,-2480,2150,-1064,486,-2839,-4030,-954,-2209,-4118,-133,-140,1663,266,-1898,-803,-4177,4139,618,-3120,-2688,2197,-2402,-4616,-394,5726,-2701,-10739,-1590,3978,-2523,-1289,2779,-2585,-5936,-2732,2237,960,-2196,-2227,5093,632,1116,654,-2482,-3425,-1633,736,894,-2798,-3931,-3944,-1296,-2931,-9130,-874,-40,441,305,-7039,-1187,-4473,-4549,3735,3027,-4223,-2288,1185,-2937,-2938,-3583,-2315,-1553,-2808,-204,-3040,5969,-5795,
96,-7323,2838,7757,-2690,2061,3960,1069,78,-5637,-1080,-1608,7414,2908,-4558,-373,-2610,-3032,-2533,-3746,-2207,1,160,-2314,2539,737,5678,65,-3460,-1430,-1654,3690,1924,-1411,4006,-8232,-45,4032,795,2074,-1522,2980,2893,2002,2489,-2832,4129,13,-2789,-1399,5008,1666,1270,161,657,-5220,3979,-248,4070,-4109,17,-2998,-2246,357,1745,-1957,-896,-4509,6213,1770,-2234,-7215,-2135,6032,66,-129,-5197,-7211,6254,-2502,-869,4135,-108,764,-313,419,250,491,-4758,-5080,5636,10936,2161,2752,4511,-934,2466,-2232,490,-2738,-3686,-1401,-7787,-3057,2551,1260,565,-1188,726,-3075,-6114,-5526,-1830,-2096,-728,1261,-3193,3200,-1772,7546,596,367,3961,-2797,3607,-3833,-913,-5360,2491,6818,3880,7192,6432,-6768,871,1113,8326,-2639,4701,7151,6392,-1672,3111,287,-7751,3501,732,1742,1759,-3983,-258,2596,5975,5523,1417,1391,2439,5204,9228,8013,-180,258,8553,2081,-2894,1419,-2271,4686,2757,-1510,-4166,-2245,8245,-17756,1837,1597,5718,6690,8387,-4555,730,5340,-3106,-3000,-5772,43,-1866,-2863,2763,2050,-4747,-1345,-604,-7427,-438,-1221,2212,6718,-3381,-14851,-25,-361,873,3004,-28,-101,-538,-6196,-1898,-2742,6416,-351,-5787,7160,629,1013,7178,-2071,760,2246,2633,4115,-1741,132,-6328,1498,-7463,1081,-316,1073,524,4917,3599,-75,5264,-2898,93,-299,2674,-5209,3201,4427,2031,1783,522,1561,10878,1479,-1781,1327,9980,-2465,1984,-2009,-4599,3062,-4602,6404,4204,-626,-1236,-1311,1723,-1656,506,-716,-1324,-483,5933,-1039,142,-3196,1104,711,4007,-6900,-2990,-244,-581,6460,-1697,-1625,-1388,-1623,10697,6333,5789,4248,3112,-1435,-2748,6883,-4653,-2320,-3760,2918,947,4299,4697,-8707,2429,-2584,-1843,-10191,-3327,3044,274,5560,-899,-5771,-279,-4344,-3098,1545,-597,-3710,2721,50,1491,7593,-945,2180,6018,7905,2655,-3059,627,-2070,-2962,984,-2981,1393,-2728,3705,-3424,-1864,458,3667,51,-4188,6658,-531,4512,-3762,-2634,2452,-36,-1192,-652,277,-1325,5000,2432,3763,2372,-1906,5293,1975,1210,2519,4585,1027,-2059,-2638,-665,-1578,-4752,1527,2102,-9,-3623,1838,5702,-5079,601,4228,5291,1733,-2721,-2272,1463,827,715,1560,2057,1327,-1372,2910,4376,2352,9856,3158,4931,3489,-1796,3166,405,5228,-86,1057,
-1980,-1544,4354,-278,-2292,4515,10846,-406,-127,1422,-3966,1277,2617,2676,-5194,-5669,426,1187,-6331,-3375,1268,-4104,-2765,-4486,6095,1734,-2794,749,377,3870,-3716,5335,-2004,2111,3349,-3716,-553,2695,4847,-2810,1582,3667,1267,-2550,6743,-3021,-6840,7063,1620,-942,5429,482,1686,160,814,-3840,-5717,1936,971,-1295,-2184,6395,-7014,-1911,-5611,2127,-133,-1750,1609,8578,13132,1082,4860,8460,9457,-898,-1437,-912,4188,2331,2108,3415,2992,-3442,4112,-5053,-4209,6610,-3657,-3537,5197,5691,-5,-4221,2892,-3639,6739,680,391,-3526,-4572,-1428,-2583,-10316,-3474,1585,7854,2273,6506,5593,-3785,-9204,12135,11265,-2146,1512,-7746,-2433,-4353,568,-311,-120,134,506,2912,8773,4191,-1334,-2016,-3135,3196,5731,3731,-5891,-4810,-671,6277,-2373,2202,12294,3204,895,-406,2046,-2685,2242,-5346,-4537,659,-4632,-454,-1253,3208,-228,-2998,-3711,-1828,4877,4679,-102,4221,4913,6870,-4176,3879,3610,-9880,-2165,4173,-8918,7728,-534,5822,-5853,509,341,5345,1126,-3287,-8296,-1405,1141,2791,-1846,-489,3066,6240,-2651,7114,4703,-8393,-6964,-942,-4506,3876,-742,5762,562,-2774,-3128,75,3364,-1290,-2981,-1129,1846,-11265,932,2598,5604,2930,1669,-513,4750,-4584,-5466,1114,2856,3396,-1065,485,-305,-345,-3639,-4242,-2211,7726,-1498,2662,2581,-2705,3523,-2669,2304,-1841,5038,774,2214,1434,2606,4632,-6584,-2039,-5062,-102,3045,-694,4421,2684,3531,3826,-5103,6479,1702,528,3092,3707,4179,5630,-3782,-4628,1293,-699,-6691,3419,-2901,-6390,7921,107,356,-10119,1401,-185,9147,-2449,2310,5287,5170,2314,-700,2455,-1429,4830,-1544,5563,4914,-1811,3660,1361,-1016,-6755,-2633,-1666,-95,-1383,-5038,-4575,707,4191,-2008,-1678,-685,-3236,-1471,-3647,3371,716,-3115,4289,607,-1414,-5662,1912,5288,700,-4183,2154,-879,-2260,-8329,-2348,2663,-206,-1085,1752,2827,1056,-1481,-3819,-3323,-3573,756,-919,-1393,-1538,-1565,1848,3705,-767,1099,2551,452,2239,-1935,2420,-3780,2765,2208,-1257,2416,1212,-793,-414,-1618,1678,-2125,-1609,8150,-1211,-534,1064,2578,6386,-4074,4697,6267,-4590,7243,1075,-5250,-1344,1819,-2262,-3032,2157,-2880,4447,-8469,642,-291,-323,-1801,5569,-54,1763,-996,950,3321,113,-3815,-655,4440,-469,5613,-2705,3478,-96,496,-1288,3357,
